item,itemLabel,freebase_id
http://www.wikidata.org/entity/Q4750528,Ana people,/m/0kv0ttp
http://www.wikidata.org/entity/Q4750967,Anakaza tribe,/m/0464f8t
http://www.wikidata.org/entity/Q4754312,Andh,/m/04ghlyg
http://www.wikidata.org/entity/Q4754349,Andhra Muslims,/m/047b7s5
http://www.wikidata.org/entity/Q4761898,Anga people,/m/0kvhmml
http://www.wikidata.org/entity/Q4763604,Anglo-Celtic,/m/032r2h
http://www.wikidata.org/entity/Q4763645,Anglo-Métis,/m/06vqmk
http://www.wikidata.org/entity/Q4763760,Angolan Americans,/m/05c241f
http://www.wikidata.org/entity/Q4763763,Angolan Argentine,/m/0n48g9v
http://www.wikidata.org/entity/Q4763798,Angolans in Namibia,/m/080mq05
http://www.wikidata.org/entity/Q4763799,Angolans in Portugal,/m/05n_5xj
http://www.wikidata.org/entity/Q4763800,Angolans in Zambia,/m/07kj2cl
http://www.wikidata.org/entity/Q4763801,Angolans in the Netherlands,/m/080761g
http://www.wikidata.org/entity/Q4764397,Ani-Stohini/Unami,/m/0ds1_9
http://www.wikidata.org/entity/Q4770873,Dene,/m/0301xt
http://www.wikidata.org/entity/Q4779115,Apapocuva,/m/07km72
http://www.wikidata.org/entity/Q4779203,Apasiacae,/m/02wwbp9
http://www.wikidata.org/entity/Q4780828,Appalachian American,/m/06w5l7m
http://www.wikidata.org/entity/Q4782293,Apuka,/m/04f1rts
http://www.wikidata.org/entity/Q4782778,Aquascogoc,/m/0glskn9
http://www.wikidata.org/entity/Q4783135,Arab,/m/07478ps
http://www.wikidata.org/entity/Q4783147,Arab Australian,/m/064122j
http://www.wikidata.org/entity/Q4783159,Arab Canadians,/m/02p5b8z
http://www.wikidata.org/entity/Q4783164,Arab Chileans,/m/04gmg7f
http://www.wikidata.org/entity/Q4783216,Arab-Muslims,/m/09k5lh3
http://www.wikidata.org/entity/Q4783241,Arab Singaporean,/m/04nsg9
http://www.wikidata.org/entity/Q4783280,Arab diaspora in Colombia,/m/02z3m7p
http://www.wikidata.org/entity/Q4783294,Arabs in the Philippines,/m/09chsr
http://www.wikidata.org/entity/Q4783487,Arabs in Europe,/m/0czf5q2
http://www.wikidata.org/entity/Q4783489,Arabs in Pakistan,/m/05f3z74
http://www.wikidata.org/entity/Q4783492,Arabs in the Netherlands,/m/0bmg0_f
http://www.wikidata.org/entity/Q4783779,Arain,/m/0807006
http://www.wikidata.org/entity/Q4789374,Argentine Australians,/m/03ylh7s
http://www.wikidata.org/entity/Q4789456,Argentine Mexicans,/m/0j62c4x
http://www.wikidata.org/entity/Q4789496,Argentines of European descent,/m/02rrcgn
http://www.wikidata.org/entity/Q4790157,Ariaal people,/m/040773d
http://www.wikidata.org/entity/Q4790716,Aringa people,/m/02qcvkr
http://www.wikidata.org/entity/Q3062083,Japanese people in the Netherlands,/m/04yg5l1
http://www.wikidata.org/entity/Q3062634,Tekna,/m/09djxt
http://www.wikidata.org/entity/Q3064750,Fali people,/m/0h1gn9b
http://www.wikidata.org/entity/Q3067719,Turks of the Dodecanese,/m/01180g_q
http://www.wikidata.org/entity/Q3070998,Romani people in North Macedonia,/m/05c5y3v
http://www.wikidata.org/entity/Q3072604,Fengu people,/m/06hxjw
http://www.wikidata.org/entity/Q3072663,Finnish Americans,/m/03pqwy
http://www.wikidata.org/entity/Q3081990,Kimbu people,/m/0gdvp5
http://www.wikidata.org/entity/Q3082011,Matengo people,/m/0gc_jh
http://www.wikidata.org/entity/Q3082333,Franco-Albertan,/m/05qc18
http://www.wikidata.org/entity/Q3082336,Franco-Manitoban,/m/028ldh
http://www.wikidata.org/entity/Q3082350,Franco-Columbian,/m/05s5d_
http://www.wikidata.org/entity/Q3088076,Ladinos,/m/0bx0nf
http://www.wikidata.org/entity/Q3088284,Afro-Argentines,/m/0f4f42
http://www.wikidata.org/entity/Q3090691,Luiseño,/m/0116s0nq
http://www.wikidata.org/entity/Q3094216,Gadaba people,/m/04gh7lp
http://www.wikidata.org/entity/Q3094841,Welsh Americans,/m/0bfjm7
http://www.wikidata.org/entity/Q3097871,Huarpe people,/m/0ds68
http://www.wikidata.org/entity/Q3099764,Mocoví people,/m/04lfpzt
http://www.wikidata.org/entity/Q3110223,Zinza people,/m/0g8_sj
http://www.wikidata.org/entity/Q3110314,Golok people,/m/0bs40y_
http://www.wikidata.org/entity/Q3111143,Mah Meri people,/m/0277wt1
http://www.wikidata.org/entity/Q3120476,Ulster Scots,/m/02kx32
http://www.wikidata.org/entity/Q3123073,Vazimba,/m/0cnzzb7
http://www.wikidata.org/entity/Q3130001,Hemba people,/m/0hrc6lb
http://www.wikidata.org/entity/Q3132862,Nung Rawang,/m/096h0v
http://www.wikidata.org/entity/Q3138755,U'wa people,/m/082y16
http://www.wikidata.org/entity/Q3139488,Holoholo people,/m/0hr67zp
http://www.wikidata.org/entity/Q3140110,Hungarian Chileans,/m/05c3fh1
http://www.wikidata.org/entity/Q3140807,Rangi people,/m/0gdmgd
http://www.wikidata.org/entity/Q3140817,Nyakyusa people,/m/07g8vk
http://www.wikidata.org/entity/Q3147375,Iatmul people,/m/0wk4_c7
http://www.wikidata.org/entity/Q3149097,Indians in Guadeloupe,/m/03mc43y
http://www.wikidata.org/entity/Q3150506,Indo-Canadians,/m/05mtdy
http://www.wikidata.org/entity/Q3154477,Irish immigration to Barbados,/m/0pclym5
http://www.wikidata.org/entity/Q3154488,Irish Australians,/m/07hyjp
http://www.wikidata.org/entity/Q3154489,Irish Quebecers,/m/03sh6k
http://www.wikidata.org/entity/Q3154490,Irish Canadians,/m/033njm
http://www.wikidata.org/entity/Q3154491,Irish Newfoundlanders,/m/05x6kj
http://www.wikidata.org/entity/Q3155516,Isoko people,/m/02qqcfl
http://www.wikidata.org/entity/Q3160743,Yalunka people,/m/02rfsqt
http://www.wikidata.org/entity/Q3166998,Albani people,/m/0b07sl
http://www.wikidata.org/entity/Q3172654,Tektitek people,/m/047f3kk
http://www.wikidata.org/entity/Q3191655,Kabi,/m/0706j8
http://www.wikidata.org/entity/Q3192943,Indians in Madagascar,/m/03ynvwy
http://www.wikidata.org/entity/Q3193008,Karava,/m/0crzdn
http://www.wikidata.org/entity/Q3193565,Karoninka people,/m/053jw09
http://www.wikidata.org/entity/Q3196241,Khumi people,/m/09g7jbk
http://www.wikidata.org/entity/Q3198499,Kom people,/m/08jpsd
http://www.wikidata.org/entity/Q3198706,Kono people,/m/03bzt_9
http://www.wikidata.org/entity/Q3199185,Kotoko people,/m/0vxd1bf
http://www.wikidata.org/entity/Q3199283,Kouloughlis,/m/02w87_r
http://www.wikidata.org/entity/Q3199927,Turks in Ukraine,/m/05h3qql
http://www.wikidata.org/entity/Q3200179,Khuen people,/m/03csclk
http://www.wikidata.org/entity/Q3201091,Kehek,/m/027bfdp
http://www.wikidata.org/entity/Q3205308,Chugach,/m/01c2ls
http://www.wikidata.org/entity/Q3205414,Tututni people,/m/021__9
http://www.wikidata.org/entity/Q3214271,Serer-Laalaa,/m/0h56h6m
http://www.wikidata.org/entity/Q3228970,Lele people,/m/0b__l1y
http://www.wikidata.org/entity/Q3237695,Lebanese Canadians,/m/06vb7p
http://www.wikidata.org/entity/Q3241021,Limba people,/m/0dmmpv
http://www.wikidata.org/entity/Q3243684,Kayastha,/m/0583cz
http://www.wikidata.org/entity/Q3244280,Black Britons,/m/097nms
http://www.wikidata.org/entity/Q3244694,Hola,/m/0bd_np
http://www.wikidata.org/entity/Q3245102,Warumungu people,/m/052zyz7
http://www.wikidata.org/entity/Q3258734,Lokono,/m/010xdrdn
http://www.wikidata.org/entity/Q3258835,Lombards of Sicily,/m/0h3mtzs
http://www.wikidata.org/entity/Q3259156,Longuda people,/m/04z_s11
http://www.wikidata.org/entity/Q3259522,Irish Chilean,murphy
http://www.wikidata.org/entity/Q3259522,Irish Chilean,/m/04d_z_6
http://www.wikidata.org/entity/Q3259878,Azerbaijani American,/m/0403q3y
http://www.wikidata.org/entity/Q3261029,Nkole people,/m/0ktphk3
http://www.wikidata.org/entity/Q3264431,Black Loyalists,/m/09043z
http://www.wikidata.org/entity/Q3265989,Lucuidonenses,/m/028532l
http://www.wikidata.org/entity/Q3267254,Afro-Uruguayan,/m/04jd863
http://www.wikidata.org/entity/Q3267264,Lulua peoples,/m/0h978z1
http://www.wikidata.org/entity/Q3267812,Portuguese Americans,/m/02p4q5p
http://www.wikidata.org/entity/Q3267945,Americo-Liberian,/m/01lmqz
http://www.wikidata.org/entity/Q3268656,Egba people,/m/025txj3
http://www.wikidata.org/entity/Q3270067,Lebou people,/m/0prpg
http://www.wikidata.org/entity/Q3271270,Arusha people,/m/0gf3y5
http://www.wikidata.org/entity/Q3273120,Bene Ephraim,/m/05n_5_
http://www.wikidata.org/entity/Q3274441,Japanese Peruvians,/m/0117z2j0
http://www.wikidata.org/entity/Q3491511,Ukrainians in Slovakia,/m/0k2j7b5
http://www.wikidata.org/entity/Q3494730,Czech Brazilians,/m/02qrl3j
http://www.wikidata.org/entity/Q3498126,Czech Canadians,/m/03c8vzn
http://www.wikidata.org/entity/Q3501965,Chagatai people,/m/04g1jdt
http://www.wikidata.org/entity/Q3502382,Nansemond,/m/0ds2vf
http://www.wikidata.org/entity/Q3502513,Roma of Croatia,/m/05f83sg
http://www.wikidata.org/entity/Q3502583,Kristang people,/m/09w2gb
http://www.wikidata.org/entity/Q3503021,Croatian Chileans,/m/05q747b
http://www.wikidata.org/entity/Q3503027,Croatian Peruvians,/m/0g6k0p
http://www.wikidata.org/entity/Q3503053,Montenegrins of Croatia,/m/026cyrq
http://www.wikidata.org/entity/Q3503182,Slovenes of Croatia,/m/0h7qdrp
http://www.wikidata.org/entity/Q3503479,Italians of Croatia,/m/0h7nnmd
http://www.wikidata.org/entity/Q3507533,Croatian Brazilians,/m/047d03w
http://www.wikidata.org/entity/Q3507850,Bulgarians of Croatia,/m/0h7p_qr
http://www.wikidata.org/entity/Q3507860,Hmar,/m/039v_l
http://www.wikidata.org/entity/Q3508816,Kiskiack,/m/027dfgf
http://www.wikidata.org/entity/Q3508824,Mal people,/m/03csd1g
http://www.wikidata.org/entity/Q3508958,Khmuic peoples,/m/03csf1v
http://www.wikidata.org/entity/Q3509774,Tamyen people,/m/026l1hm
http://www.wikidata.org/entity/Q3509835,Tabajara people,/m/026lbrn
http://www.wikidata.org/entity/Q3510043,Purí people,/m/0g784s
http://www.wikidata.org/entity/Q3511237,Choptank people,/m/07s489p
http://www.wikidata.org/entity/Q3511616,Mundugumor people,/m/09v4lbd
http://www.wikidata.org/entity/Q3511941,Shiriana people,/m/043txd_
http://www.wikidata.org/entity/Q3512034,Nottoway people,/m/03c5dlj
http://www.wikidata.org/entity/Q3512255,Yoy people,/m/03cssbp
http://www.wikidata.org/entity/Q3512657,Crimean Roma,/m/03gwp6f
http://www.wikidata.org/entity/Q3512665,Armenians in the Czech Republic,/m/02qw01w
http://www.wikidata.org/entity/Q3512666,Ruska Roma,/m/03m9vjz
http://www.wikidata.org/entity/Q3512746,Unalachtigo Lenape,/m/0c5gmz
http://www.wikidata.org/entity/Q3512882,Molala people,/m/0680vn
http://www.wikidata.org/entity/Q3512909,Hi-Merimã people,/m/03c3dn3
http://www.wikidata.org/entity/Q3513012,Kaxixó,/m/03ccns6
http://www.wikidata.org/entity/Q3513390,Wintu people,/m/02szyl
http://www.wikidata.org/entity/Q3513491,Carabayo people,/m/0j9kwm1
http://www.wikidata.org/entity/Q3513610,Te Roroa,/m/0407ghx
http://www.wikidata.org/entity/Q3513639,Manahoac,/m/09_ggk
http://www.wikidata.org/entity/Q3513658,Monacan people,/m/081p8v
http://www.wikidata.org/entity/Q3513727,Tajakant,/m/09f86r
http://www.wikidata.org/entity/Q3513756,Haisla people,/m/05lsmy
http://www.wikidata.org/entity/Q3514516,Arabized Berber,/m/09pqvn
http://www.wikidata.org/entity/Q3514796,Tojolabal people,/m/0fnntz
http://www.wikidata.org/entity/Q3514801,Occaneechi,/m/026my8r
http://www.wikidata.org/entity/Q3514911,Achaeans,/m/0w3s
http://www.wikidata.org/entity/Q3515431,Tapajós Indians,/m/012r7zc1
http://www.wikidata.org/entity/Q3520262,Ezhava,/m/048sp5
http://www.wikidata.org/entity/Q3521909,Bunt (RAJPUT),/m/075_n6
http://www.wikidata.org/entity/Q3521998,Chitpavan,/m/07fdhh
http://www.wikidata.org/entity/Q3522382,Vellalar,/m/0bgr3_
http://www.wikidata.org/entity/Q3523011,Nadar,/m/03v3bz
http://www.wikidata.org/entity/Q3525261,Mattole,/m/07h64b
http://www.wikidata.org/entity/Q3528128,Tibulati,/m/028534_
http://www.wikidata.org/entity/Q3530409,Portuguese Burghers,/m/09vt39
http://www.wikidata.org/entity/Q3530772,Thanjavur Marathi people,/m/027lfbc
http://www.wikidata.org/entity/Q3531196,Gaud Saraswat Brahmin,/m/0d9q7j
http://www.wikidata.org/entity/Q3532102,Topoke people,/m/0h7nx_v
http://www.wikidata.org/entity/Q3532227,Reddiar,/m/03hgn7
http://www.wikidata.org/entity/Q3532587,Vadama,/m/02606z0
http://www.wikidata.org/entity/Q3532986,Tupuri people,/m/027qxq8
http://www.wikidata.org/entity/Q3535147,Burmese Indians,/m/081y6_
http://www.wikidata.org/entity/Q3535195,Tamil Muslim,/m/02p73xj
http://www.wikidata.org/entity/Q3535903,Tamil Canadians,/m/0fz2v3
http://www.wikidata.org/entity/Q3535912,British Tamil,/m/03wj3v9
http://www.wikidata.org/entity/Q3536688,criminal caste,/m/0czjs3
http://www.wikidata.org/entity/Q3541598,Makwe people,/m/0gc_my
http://www.wikidata.org/entity/Q3541911,Togutil people,/m/011q027_
http://www.wikidata.org/entity/Q3542413,Turung people,/m/0gyrtlj
http://www.wikidata.org/entity/Q3543292,Malaysian Malays,/m/02854cw
http://www.wikidata.org/entity/Q3550146,Waray people,/m/09bvfm
http://www.wikidata.org/entity/Q3551174,Ibaloi,/m/031l7_
http://www.wikidata.org/entity/Q3552758,Agua Dulce people,/m/07k57bt
http://www.wikidata.org/entity/Q3553666,Valentini,/m/02853bv
http://www.wikidata.org/entity/Q3557450,Chimariko,/m/025st7p
http://www.wikidata.org/entity/Q3557752,indigenous peoples of Costa Rica,/m/0jt62x9
http://www.wikidata.org/entity/Q3557832,Asti,/m/03wch0j
http://www.wikidata.org/entity/Q3557862,Dentheletae,/m/03wch49
http://www.wikidata.org/entity/Q3565812,Czech tribes,/m/0136_gmp
http://www.wikidata.org/entity/Q3567287,Cebuano people,/m/09ccmz
http://www.wikidata.org/entity/Q3569807,Wonnarua,/m/0444b6
http://www.wikidata.org/entity/Q3577172,Æsaronenses,/m/02852zt
http://www.wikidata.org/entity/Q3577339,Ebrié,/m/027qxfp
http://www.wikidata.org/entity/Q3595394,Agalassoi,/m/04f_f79
http://www.wikidata.org/entity/Q3595583,Cholanaikkan,/m/0b972l
http://www.wikidata.org/entity/Q3595742,Agrawal,/m/07n8wy
http://www.wikidata.org/entity/Q3595760,Pashayi people,/m/06vp8d
http://www.wikidata.org/entity/Q3607408,Akwen,/m/0j3ctw5
http://www.wikidata.org/entity/Q3607660,Alak people,/m/04n4tdj
http://www.wikidata.org/entity/Q3621312,Araweté people,/m/0hn861p
http://www.wikidata.org/entity/Q3623190,Keliko people,/m/0djdhq
http://www.wikidata.org/entity/Q3623724,Shopi,/m/0dbv6s
http://www.wikidata.org/entity/Q3624326,Rufiji people,/m/0gcmzs
http://www.wikidata.org/entity/Q3624332,Mwera people,/m/0gczpt
http://www.wikidata.org/entity/Q3624647,Auaké people,/m/0260f5_
http://www.wikidata.org/entity/Q3624831,Roma in Bulgaria,/m/027jb06
http://www.wikidata.org/entity/Q3625670,Gallipoli Serbs,/m/0h3tx9f
http://www.wikidata.org/entity/Q3625991,Zuwayya,/m/0gg6vd2
http://www.wikidata.org/entity/Q3626085,Firjan,/m/0gky_y4
http://www.wikidata.org/entity/Q3628096,Atikum people,/m/0t_fm1b
http://www.wikidata.org/entity/Q3630074,Kumauni people,/m/05zw0pc
http://www.wikidata.org/entity/Q3630408,Khas people,/m/025r_4p
http://www.wikidata.org/entity/Q655404,Tofalar,/m/05kbgd
http://www.wikidata.org/entity/Q655981,Anglo-African,/m/0546w1
http://www.wikidata.org/entity/Q657993,Yemenite Jews,/m/01y_yk
http://www.wikidata.org/entity/Q658045,Lao Loum,/m/05jm_n
http://www.wikidata.org/entity/Q659307,Jicarilla Apache,/m/04gyj7
http://www.wikidata.org/entity/Q660947,Hakka people,/m/012vvx
http://www.wikidata.org/entity/Q661423,Beothuk people,/m/01knlv
http://www.wikidata.org/entity/Q663389,Sudeten Germans,/m/07s46hc
http://www.wikidata.org/entity/Q663655,Volsci,/m/014wnf
http://www.wikidata.org/entity/Q664143,Greeks in Austria,/m/011bk1dv
http://www.wikidata.org/entity/Q664262,Nilotic peoples,/m/0hnvz
http://www.wikidata.org/entity/Q671082,Mozarab,/m/01rtkv
http://www.wikidata.org/entity/Q672268,Basa people,/m/0d2jbm
http://www.wikidata.org/entity/Q672394,Turks in Austria,/m/03d5q9r
http://www.wikidata.org/entity/Q673001,Saka,/m/017_9v
http://www.wikidata.org/entity/Q673161,Bouyei people,/m/01wwn1
http://www.wikidata.org/entity/Q674880,E De people,/m/02rlkn6
http://www.wikidata.org/entity/Q675243,Sobaipuri,/m/03c27wx
http://www.wikidata.org/entity/Q677044,Sumo people,/m/0c2xyb
http://www.wikidata.org/entity/Q677863,Aedui,/m/0_ry
http://www.wikidata.org/entity/Q679524,Pontic Greeks,/m/05h6qn
http://www.wikidata.org/entity/Q681088,Æchilenenses,/m/02852xr
http://www.wikidata.org/entity/Q682079,Sundanese people,/m/04h2w6
http://www.wikidata.org/entity/Q682109,Danish minority of Southern Schleswig,/m/0119nflw
http://www.wikidata.org/entity/Q682808,Assiniboine people,/m/0525qm
http://www.wikidata.org/entity/Q683045,Armenians in Syria,/m/0gbry9
http://www.wikidata.org/entity/Q683130,Tibetan Swiss,/m/0gtwj4x
http://www.wikidata.org/entity/Q683225,Armenians in Austria,/m/0118lbtl
http://www.wikidata.org/entity/Q683900,Rani,/m/02vqqvj
http://www.wikidata.org/entity/Q686949,Cajun,/m/0fqz6
http://www.wikidata.org/entity/Q689533,Romansh people,/m/011bbfhw
http://www.wikidata.org/entity/Q689831,Oirats,/m/026r1c
http://www.wikidata.org/entity/Q690126,Livonians,/m/02_tmb
http://www.wikidata.org/entity/Q690869,Ruthenians,/m/01m_rj
http://www.wikidata.org/entity/Q691268,Yotvingians,/m/02rwfg
http://www.wikidata.org/entity/Q692202,Sunuwar,/m/07_n95
http://www.wikidata.org/entity/Q692546,Turks in Switzerland,/m/04q7wvv
http://www.wikidata.org/entity/Q692836,Digo people,/m/0b3hkv
http://www.wikidata.org/entity/Q694525,Nama people,/m/05rncc
http://www.wikidata.org/entity/Q697899,Hoanya people,/m/05k_s8
http://www.wikidata.org/entity/Q697914,Taiwanese Plains Aborigines,/m/0n4bp4g
http://www.wikidata.org/entity/Q698855,Carpathian Germans,/m/03w766
http://www.wikidata.org/entity/Q699194,Anartes,/m/04gmm78
http://www.wikidata.org/entity/Q699483,Arrernte,/m/0f2392
http://www.wikidata.org/entity/Q699958,Danube Swabians,/m/06l6df
http://www.wikidata.org/entity/Q700469,Germans of Romania,/m/08sf7y
http://www.wikidata.org/entity/Q701314,Burgenland Croats,/m/07wg8p
http://www.wikidata.org/entity/Q701676,Atayal,/m/05h9k1
http://www.wikidata.org/entity/Q701704,Bunun,/m/05h9m5
http://www.wikidata.org/entity/Q702193,German-Russians,/m/09rs442
http://www.wikidata.org/entity/Q702718,British Jews,/m/0dj8k3
http://www.wikidata.org/entity/Q703914,Hoklo people,/m/05fdnr
http://www.wikidata.org/entity/Q704608,Turks in Germany,/m/0btymj
http://www.wikidata.org/entity/Q704885,Arsi people,/m/047rx02
http://www.wikidata.org/entity/Q705692,Koreans in Taiwan,/m/01180d4w
http://www.wikidata.org/entity/Q706500,Puyuma people,/m/05h9td
http://www.wikidata.org/entity/Q706528,Yami,/m/05h9pc
http://www.wikidata.org/entity/Q707464,Seediq people,/m/04182l7
http://www.wikidata.org/entity/Q709963,Truku people,/m/04z72c
http://www.wikidata.org/entity/Q710817,Sakizaya,/m/027rjhl
http://www.wikidata.org/entity/Q714313,Vietnamese Taiwanese,/m/03m6gvr
http://www.wikidata.org/entity/Q714393,Thao people,/m/05h9t0
http://www.wikidata.org/entity/Q715238,Paiwan people,/m/0562tw
http://www.wikidata.org/entity/Q715978,Korean Chinese,/m/0c2nry
http://www.wikidata.org/entity/Q715994,Rukai people,/m/05h9qg
http://www.wikidata.org/entity/Q716841,Ketagalan people,/m/03sk70
http://www.wikidata.org/entity/Q716937,Arvanites,/m/019m1m
http://www.wikidata.org/entity/Q718347,Kavalan people,/m/03d5k2
http://www.wikidata.org/entity/Q719361,Copper Inuit,/m/04jc0c1
http://www.wikidata.org/entity/Q719549,Rohilla,/m/0665pp
http://www.wikidata.org/entity/Q719847,Albanians of Romania,/m/01190182
http://www.wikidata.org/entity/Q720386,Yukaghir people,/m/0162nj
http://www.wikidata.org/entity/Q720982,Crimean Karaites,/m/05l_lg
http://www.wikidata.org/entity/Q721097,Asaro Mudmen,/m/0dgjk8
http://www.wikidata.org/entity/Q721523,Tanala,/m/0fp_t1h
http://www.wikidata.org/entity/Q721579,Antemoro people,/m/0dln01q
http://www.wikidata.org/entity/Q721750,Bara people,/m/0dll3wk
http://www.wikidata.org/entity/Q721854,Swahili people,/m/05938f
http://www.wikidata.org/entity/Q722913,Polans,/m/03s6m5
http://www.wikidata.org/entity/Q723264,Chamalal people,/m/0czct6j
http://www.wikidata.org/entity/Q724542,Duma people,/m/04q9xt
http://www.wikidata.org/entity/Q725937,Hungarian British,/m/02z88f4
http://www.wikidata.org/entity/Q726205,Hungarians in Ukraine,/m/011b4ttm
http://www.wikidata.org/entity/Q726434,Masa people,/m/0vxdbfj
http://www.wikidata.org/entity/Q726673,Swedish-speaking population of Finland,/m/01d7kx
http://www.wikidata.org/entity/Q727307,Naimans,/m/05g59j
http://www.wikidata.org/entity/Q727339,Hungarian New Zealanders,/m/080f895
http://www.wikidata.org/entity/Q727928,Asian Americans,/m/01336l
http://www.wikidata.org/entity/Q729287,Igbo Jews,/m/0b_54m
http://www.wikidata.org/entity/Q731402,Bergitka Roma,/m/0gfj1hr
http://www.wikidata.org/entity/Q732317,Ewe,/m/05rsj7
http://www.wikidata.org/entity/Q733283,Unelli,/m/04f_2yc
http://www.wikidata.org/entity/Q735064,Fuegians,/m/025w7px
http://www.wikidata.org/entity/Q735890,She people,/m/02hgw7
http://www.wikidata.org/entity/Q735922,Igneri,/m/0b_2r2
http://www.wikidata.org/entity/Q737671,Nuristani people,/m/028fg1
http://www.wikidata.org/entity/Q738893,Carenses,/m/0285338
http://www.wikidata.org/entity/Q739111,Armenians in Hungary,/m/0119126h
http://www.wikidata.org/entity/Q739827,Tém,/m/0kfy_s4
http://www.wikidata.org/entity/Q739970,Serer people,/m/02rsm8m
http://www.wikidata.org/entity/Q1432860,Kwikwetlem First Nation,/m/05q91z3
http://www.wikidata.org/entity/Q1432890,Nyangatom people,/m/0dsxx0
http://www.wikidata.org/entity/Q1433882,Kadazan people,/m/05xzm_
http://www.wikidata.org/entity/Q1434198,Yana people,/m/0fwwsr
http://www.wikidata.org/entity/Q1434687,Gumuz people,/m/0cr1fr
http://www.wikidata.org/entity/Q1434725,Punan Bah,/m/072cr1
http://www.wikidata.org/entity/Q1434858,Turks in the Balkans,/m/0y4vvmf
http://www.wikidata.org/entity/Q1436028,Maliar,/m/0j9km4h
http://www.wikidata.org/entity/Q1437095,Fore people,/m/04sm1g
http://www.wikidata.org/entity/Q1437595,Sauk people,/m/0c18h
http://www.wikidata.org/entity/Q1440399,Frafra people,/m/070c5y
http://www.wikidata.org/entity/Q1440932,Rama people,/m/02pw6r0
http://www.wikidata.org/entity/Q1445483,Orma people,/m/0f4h0m
http://www.wikidata.org/entity/Q1453190,Turkana people,/m/06f82_
http://www.wikidata.org/entity/Q1453913,Tunxis,/m/03cwrj2
http://www.wikidata.org/entity/Q1455628,Karuk,/m/071309
http://www.wikidata.org/entity/Q1456870,Nlaka'pamux,/m/0710zd
http://www.wikidata.org/entity/Q1460810,Qadhadhfa,/m/0gg7nhm
http://www.wikidata.org/entity/Q1463750,Javanese Surinamese,/m/0g9y4rh
http://www.wikidata.org/entity/Q1464982,ethnic groups in Europe,/m/011q7hqk
http://www.wikidata.org/entity/Q1464994,Latino,/m/04pnf
http://www.wikidata.org/entity/Q1465429,Ulch people,/m/031c6d
http://www.wikidata.org/entity/Q1466276,Hausa-Fulani,/m/02g8gk
http://www.wikidata.org/entity/Q1467683,Holikachuk people,/m/08cf6q
http://www.wikidata.org/entity/Q1469635,Turks of Western Thrace,/m/0fkfgc
http://www.wikidata.org/entity/Q1470744,Muromians,/m/04pvls
http://www.wikidata.org/entity/Q1471210,Tlaxcaltec,/m/07wr43
http://www.wikidata.org/entity/Q1473238,Curonian Kings,/m/026djq6
http://www.wikidata.org/entity/Q1473943,Shapsugs,/m/0ggm0y
http://www.wikidata.org/entity/Q1474755,Sukuma people,/m/057n10
http://www.wikidata.org/entity/Q1474869,Soninke Wangara,/m/09fyp8
http://www.wikidata.org/entity/Q1477754,Gonja people,/m/08qwd8
http://www.wikidata.org/entity/Q1478209,Ogoni people,/m/06hywx
http://www.wikidata.org/entity/Q1478692,Tabwa people,/m/0gd09q
http://www.wikidata.org/entity/Q1479265,Susu people,/m/026d5cq
http://www.wikidata.org/entity/Q1479267,Kunta,/m/02vv3rp
http://www.wikidata.org/entity/Q1479279,Tongva people,/m/026bv71
http://www.wikidata.org/entity/Q1479328,indigenous peoples of South America,/m/0118nxb_
http://www.wikidata.org/entity/Q1479503,Kist,/m/0fd014
http://www.wikidata.org/entity/Q1480261,Mambwe people,/m/0gd079
http://www.wikidata.org/entity/Q1480718,Nağaybäk,/m/07__dz
http://www.wikidata.org/entity/Q1482397,Nupe people,/m/07g8q0
http://www.wikidata.org/entity/Q1483997,Kambeba,/m/05myn6
http://www.wikidata.org/entity/Q1484689,Volga Tatars,/m/09lmt0
http://www.wikidata.org/entity/Q1488058,Gabra people,/m/09k5hr7
http://www.wikidata.org/entity/Q1492906,Wurundjeri,/m/024539
http://www.wikidata.org/entity/Q1493185,Tonkawa,/m/05xxs9
http://www.wikidata.org/entity/Q1493547,Ngangela people,/m/0gfdslj
http://www.wikidata.org/entity/Q1493806,indigenous peoples of Australia,/m/0117tn53
http://www.wikidata.org/entity/Q1496300,Mopan people,/m/047s5ns
http://www.wikidata.org/entity/Q1496762,Gbaya people,/m/02pm21l
http://www.wikidata.org/entity/Q1499708,Harii,/m/050_tv
http://www.wikidata.org/entity/Q1503845,Croats in the Czech Republic,/m/0hr9j6w
http://www.wikidata.org/entity/Q1509140,Okanagan people,/m/027qp7n
http://www.wikidata.org/entity/Q1510021,Sanhaja,/m/06pr8x
http://www.wikidata.org/entity/Q1513642,Nooksack people,/m/01ty4h
http://www.wikidata.org/entity/Q1515041,Gershonite,/m/056qg2
http://www.wikidata.org/entity/Q1515909,Shabak people,/m/025_ntj
http://www.wikidata.org/entity/Q1515972,Modoc people,/m/023cs3
http://www.wikidata.org/entity/Q1517496,Iowa people,/m/01snnd
http://www.wikidata.org/entity/Q1518307,Tunjur people,/m/09_g13
http://www.wikidata.org/entity/Q1519161,Armenians in Sweden,/m/0118h_dy
http://www.wikidata.org/entity/Q1520307,Tajiks of Xinjiang,/m/026b7rb
http://www.wikidata.org/entity/Q1520931,Middle Angles,/m/02r5fw7
http://www.wikidata.org/entity/Q1523166,Plains Apache,/m/05ss3p
http://www.wikidata.org/entity/Q1523784,Kyode people,/m/07k7bnf
